evenement,heure_windows_utc,filetime,pid,processus,classe,operation,chemin,resultat_ntstatus,details
335129,2026-09-10T14:02:47.750324+00:00,134335225677503247,1496,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
335133,2026-09-10T14:02:47.750795+00:00,134335225677507953,1496,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst,0x00000000,{}
335134,2026-09-10T14:02:47.750998+00:00,134335225677509986,1496,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
335135,2026-09-10T14:02:47.751090+00:00,134335225677510908,1496,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
335143,2026-09-10T14:02:47.753493+00:00,134335225677534937,1496,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
335144,2026-09-10T14:02:47.753687+00:00,134335225677536876,1496,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\libwinpthread-1.dll,0xc000000f,"{""Filter"": ""libwinpthread-1.dll"", ""FileInformationClass"": ""FileBothDirectoryInformation""}"
335146,2026-09-10T14:02:47.753808+00:00,134335225677538083,1496,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
335147,2026-09-10T14:02:47.753886+00:00,134335225677538863,1496,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
335171,2026-09-10T14:02:47.759028+00:00,134335225677590283,1496,xcopy.exe,File_System,CreateFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OverwriteIf"", ""Options"": ""Sequential Access, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 79360, ""OpenResult"": ""Created""}"
335190,2026-09-10T14:02:47.765162+00:00,134335225677651622,1496,xcopy.exe,File_System,CloseFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335191,2026-09-10T14:02:47.765551+00:00,134335225677655517,1496,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335194,2026-09-10T14:02:47.766481+00:00,134335225677664816,1496,xcopy.exe,File_System,CreateFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OpenIf"", ""Options"": ""Sequential Access, Synchronous IO Non-Alert, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 79360, ""OpenResult"": ""Opened""}"
335196,2026-09-10T14:02:47.766781+00:00,134335225677667816,1496,xcopy.exe,File_System,QueryAttributeInformationVolume,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335197,2026-09-10T14:02:47.766867+00:00,134335225677668675,1496,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""CreationTime"": 134335225677547417, ""LastAccessTime"": 134335225677547417, ""LastWriteTime"": 134335225677547417, ""ChangeTime"": 134335225677547417, ""FileAttributes"": ""A""}"
335266,2026-09-10T14:02:47.784627+00:00,134335225677846270,1496,xcopy.exe,File_System,SetEndOfFileInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335282,2026-09-10T14:02:47.787243+00:00,134335225677872431,1496,xcopy.exe,File_System,WriteFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Offset"": 0, ""Length"": 79360, ""Priority"": ""Normal""}"
335285,2026-09-10T14:02:47.788151+00:00,134335225677881516,1496,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335290,2026-09-10T14:02:47.788559+00:00,134335225677885592,1496,xcopy.exe,File_System,QueryRemoteProtocolInformation,C:\WindSyst\libwinpthread-1.dll,0xc000000d,{}
335293,2026-09-10T14:02:47.788785+00:00,134335225677887857,1496,xcopy.exe,File_System,CloseFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335302,2026-09-10T14:02:47.792599+00:00,134335225677925997,1496,xcopy.exe,File_System,QueryOpen,C:\WindSyst\libwinpthread-1.dll,0xc01c0004,{}
335307,2026-09-10T14:02:47.793269+00:00,134335225677932692,1496,xcopy.exe,File_System,CreateFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
335310,2026-09-10T14:02:47.793412+00:00,134335225677934123,1496,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""CreationTime"": 134335225677547417, ""LastAccessTime"": 134335225677863125, ""LastWriteTime"": 133049000880000000, ""ChangeTime"": 134335221266376773, ""FileAttributes"": ""A""}"
335311,2026-09-10T14:02:47.793475+00:00,134335225677934754,1496,xcopy.exe,File_System,CloseFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335312,2026-09-10T14:02:47.793570+00:00,134335225677935703,1496,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335314,2026-09-10T14:02:47.794465+00:00,134335225677944655,1496,xcopy.exe,File_System,CreateFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
335316,2026-09-10T14:02:47.794827+00:00,134335225677948276,1496,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335317,2026-09-10T14:02:47.794942+00:00,134335225677949420,1496,xcopy.exe,File_System,CloseFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335318,2026-09-10T14:02:47.795036+00:00,134335225677950368,1496,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335320,2026-09-10T14:02:47.795984+00:00,134335225677959844,1496,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
335322,2026-09-10T14:02:47.796193+00:00,134335225677961939,1496,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Filter"": ""libwinpthread-1.dll"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""libwinpthread-1.dll""}"
335324,2026-09-10T14:02:47.796427+00:00,134335225677964279,1496,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
335325,2026-09-10T14:02:47.796513+00:00,134335225677965137,1496,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
335327,2026-09-10T14:02:47.797305+00:00,134335225677973053,1496,xcopy.exe,File_System,CreateFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
335387,2026-09-10T14:02:47.814957+00:00,134335225678149571,1496,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335388,2026-09-10T14:02:47.815082+00:00,134335225678150828,1496,xcopy.exe,File_System,CloseFile,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335389,2026-09-10T14:02:47.815173+00:00,134335225678151733,1496,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libwinpthread-1.dll,0x00000000,{}
335458,2026-09-10T14:02:47.830554+00:00,134335225678305547,1496,xcopy.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 0, ""Kernel Time"": 2031250, ""Private Bytes"": 1339392, ""Peak Private Bytes"": 1339392, ""Working Set"": 4931584, ""Peak Working Set"": 4935680}"
335523,2026-09-10T14:02:47.845056+00:00,134335225678450566,4936,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 156250, ""Kernel Time"": 781250, ""Private Bytes"": 4575232, ""Peak Private Bytes"": 4837376, ""Working Set"": 4898816, ""Peak Working Set"": 5013504}"
335653,2026-09-10T14:02:47.875735+00:00,134335225678757351,3332,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 432, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Qt5Cored.dll c:\\WindSyst /S""}"
335654,2026-09-10T14:02:47.875782+00:00,134335225678757823,432,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 3332, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Qt5Cored.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
337026,2026-09-10T14:02:48.151835+00:00,134335225681518356,432,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 5600, ""Command line"": ""XCOPY  Qt5Cored.dll c:\\WindSyst /S""}"
337027,2026-09-10T14:02:48.151882+00:00,134335225681518821,5600,xcopy.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 432, ""Command line"": ""XCOPY  Qt5Cored.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
337956,2026-09-10T14:02:48.357475+00:00,134335225683574752,5600,xcopy.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 4, ""User Time"": 312500, ""Kernel Time"": 1093750, ""Private Bytes"": 1110016, ""Peak Private Bytes"": 1110016, ""Working Set"": 4349952, ""Peak Working Set"": 4354048}"
338008,2026-09-10T14:02:48.371439+00:00,134335225683714395,432,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 4, ""User Time"": 625000, ""Kernel Time"": 1093750, ""Private Bytes"": 4583424, ""Peak Private Bytes"": 4845568, ""Working Set"": 4792320, ""Peak Working Set"": 4907008}"
338181,2026-09-10T14:02:48.413827+00:00,134335225684138273,3332,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 2280, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Res.exe c:\\WindSyst /S""}"
338182,2026-09-10T14:02:48.413869+00:00,134335225684138696,2280,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 3332, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Res.exe c:\\WindSyst /S"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
339218,2026-09-10T14:02:48.647250+00:00,134335225686472507,2280,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 3996, ""Command line"": ""XCOPY  Res.exe c:\\WindSyst /S""}"
339219,2026-09-10T14:02:48.647295+00:00,134335225686472951,3996,xcopy.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 2280, ""Command line"": ""XCOPY  Res.exe c:\\WindSyst /S"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
340103,2026-09-10T14:02:48.858735+00:00,134335225688587354,3996,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
340109,2026-09-10T14:02:48.859323+00:00,134335225688593237,3996,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
340120,2026-09-10T14:02:48.861958+00:00,134335225688619580,3996,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
340128,2026-09-10T14:02:48.863583+00:00,134335225688635835,3996,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
340133,2026-09-10T14:02:48.864254+00:00,134335225688642543,3996,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst,0x00000000,{}
340135,2026-09-10T14:02:48.864409+00:00,134335225688644095,3996,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
340137,2026-09-10T14:02:48.865425+00:00,134335225688654253,3996,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
340146,2026-09-10T14:02:48.868437+00:00,134335225688684377,3996,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
340148,2026-09-10T14:02:48.868668+00:00,134335225688686684,3996,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\Res.exe,0xc000000f,"{""Filter"": ""Res.exe"", ""FileInformationClass"": ""FileBothDirectoryInformation""}"
340149,2026-09-10T14:02:48.868831+00:00,134335225688688311,3996,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
340150,2026-09-10T14:02:48.868919+00:00,134335225688689196,3996,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
340179,2026-09-10T14:02:48.876160+00:00,134335225688761606,3996,xcopy.exe,File_System,CreateFile,C:\WindSyst\Res.exe,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OverwriteIf"", ""Options"": ""Sequential Access, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 25088, ""OpenResult"": ""Created""}"
340188,2026-09-10T14:02:48.878279+00:00,134335225688782793,3996,xcopy.exe,File_System,CloseFile,C:\WindSyst\Res.exe,0x00000000,{}
340190,2026-09-10T14:02:48.878773+00:00,134335225688787734,3996,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Res.exe,0x00000000,{}
340193,2026-09-10T14:02:48.879900+00:00,134335225688799003,3996,xcopy.exe,File_System,CreateFile,C:\WindSyst\Res.exe,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OpenIf"", ""Options"": ""Sequential Access, Synchronous IO Non-Alert, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 25088, ""OpenResult"": ""Opened""}"
340199,2026-09-10T14:02:48.881621+00:00,134335225688816218,3996,xcopy.exe,File_System,QueryAttributeInformationVolume,C:\WindSyst\Res.exe,0x00000000,{}
340200,2026-09-10T14:02:48.881901+00:00,134335225688819016,3996,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\Res.exe,0x00000000,"{""CreationTime"": 134335225688810804, ""LastAccessTime"": 134335225688810804, ""LastWriteTime"": 134335225688810804, ""ChangeTime"": 134335225688810804, ""FileAttributes"": ""A""}"
340280,2026-09-10T14:02:48.907655+00:00,134335225689076550,3996,xcopy.exe,File_System,SetEndOfFileInformationFile,C:\WindSyst\Res.exe,0x00000000,{}
340294,2026-09-10T14:02:48.910192+00:00,134335225689101926,3996,xcopy.exe,File_System,WriteFile,C:\WindSyst\Res.exe,0x00000000,"{""Offset"": 0, ""Length"": 25088, ""Priority"": ""Normal""}"
340295,2026-09-10T14:02:48.911079+00:00,134335225689110796,3996,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Res.exe,0x00000000,{}
340297,2026-09-10T14:02:48.911474+00:00,134335225689114749,3996,xcopy.exe,File_System,QueryRemoteProtocolInformation,C:\WindSyst\Res.exe,0xc000000d,{}
340299,2026-09-10T14:02:48.911720+00:00,134335225689117204,3996,xcopy.exe,File_System,CloseFile,C:\WindSyst\Res.exe,0x00000000,{}
340314,2026-09-10T14:02:48.916524+00:00,134335225689165241,3996,xcopy.exe,File_System,QueryOpen,C:\WindSyst\Res.exe,0xc01c0004,{}
340315,2026-09-10T14:02:48.917244+00:00,134335225689172448,3996,xcopy.exe,File_System,CreateFile,C:\WindSyst\Res.exe,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
340317,2026-09-10T14:02:48.917407+00:00,134335225689174071,3996,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\Res.exe,0x00000000,"{""CreationTime"": 134335225688810804, ""LastAccessTime"": 134335225689103576, ""LastWriteTime"": 133056491980000000, ""ChangeTime"": 134335221320124355, ""FileAttributes"": ""A""}"
340318,2026-09-10T14:02:48.917473+00:00,134335225689174736,3996,xcopy.exe,File_System,CloseFile,C:\WindSyst\Res.exe,0x00000000,{}
340319,2026-09-10T14:02:48.917568+00:00,134335225689175680,3996,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Res.exe,0x00000000,{}
340323,2026-09-10T14:02:48.918421+00:00,134335225689184218,3996,xcopy.exe,File_System,CreateFile,C:\WindSyst\Res.exe,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
340325,2026-09-10T14:02:48.918723+00:00,134335225689187237,3996,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Res.exe,0x00000000,{}
340326,2026-09-10T14:02:48.918831+00:00,134335225689188315,3996,xcopy.exe,File_System,CloseFile,C:\WindSyst\Res.exe,0x00000000,{}
340327,2026-09-10T14:02:48.918919+00:00,134335225689189191,3996,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Res.exe,0x00000000,{}
340333,2026-09-10T14:02:48.919802+00:00,134335225689198021,3996,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
340335,2026-09-10T14:02:48.920008+00:00,134335225689200086,3996,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\Res.exe,0x00000000,"{""Filter"": ""Res.exe"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""Res.exe""}"
340337,2026-09-10T14:02:48.920202+00:00,134335225689202027,3996,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
340338,2026-09-10T14:02:48.920287+00:00,134335225689202873,3996,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
340339,2026-09-10T14:02:48.921064+00:00,134335225689210649,3996,xcopy.exe,File_System,CreateFile,C:\WindSyst\Res.exe,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
340340,2026-09-10T14:02:48.921339+00:00,134335225689213393,3996,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Res.exe,0x00000000,{}
340341,2026-09-10T14:02:48.921439+00:00,134335225689214390,3996,xcopy.exe,File_System,CloseFile,C:\WindSyst\Res.exe,0x00000000,{}
340343,2026-09-10T14:02:48.921526+00:00,134335225689215269,3996,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Res.exe,0x00000000,{}
340465,2026-09-10T14:02:48.950356+00:00,134335225689503562,3996,xcopy.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 156250, ""Kernel Time"": 2031250, ""Private Bytes"": 1294336, ""Peak Private Bytes"": 1294336, ""Working Set"": 4878336, ""Peak Working Set"": 4882432}"
340529,2026-09-10T14:02:48.965298+00:00,134335225689652988,2280,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 312500, ""Kernel Time"": 1093750, ""Private Bytes"": 4567040, ""Peak Private Bytes"": 4829184, ""Working Set"": 4792320, ""Peak Working Set"": 4907008}"
340748,2026-09-10T14:02:49.023195+00:00,134335225690231957,3332,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 3724, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Env.exe c:\\WindSyst /S""}"
340749,2026-09-10T14:02:49.023238+00:00,134335225690232383,3724,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 3332, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Env.exe c:\\WindSyst /S"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
341978,2026-09-10T14:02:49.265386+00:00,134335225692653861,3724,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 5668, ""Command line"": ""XCOPY  Env.exe c:\\WindSyst /S""}"
341979,2026-09-10T14:02:49.265438+00:00,134335225692654385,5668,xcopy.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 3724, ""Command line"": ""XCOPY  Env.exe c:\\WindSyst /S"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
